"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1018.8","...","1021.0","2018-02-01 21:41","1016.3","2018-02-01 14:21","12.4","15.0","2018-02-01 14:21","10.4","2018-02-01 07:41","...","81","71","2018-02-01 14:25","6.1","23","14.7","25","2018-02-01 02:01","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1020.8","...","1022.8","2018-02-02 22:46","1019.2","2018-02-02 01:42","13.8","17.0","2018-02-02 11:13","11.7","2018-02-02 20:13","...","79","70","2018-02-02 12:09","5.1","23","13.0","23","2018-02-02 11:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1021.9","...","1023.6","2018-02-03 09:31","1020.0","2018-02-03 14:55","11.1","13.0","2018-02-03 13:02","9.4","2018-02-03 22:43","...","74","70","2018-02-03 12:58","6.6","24","13.5","41","2018-02-03 22:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1022.3","...","1023.9","2018-02-04 22:54","1020.6","2018-02-04 14:44","10.3","12.1","2018-02-04 13:01","9.2","2018-02-04 02:12","...","74","69","2018-02-04 15:52","5.7","25","10.9","44","2018-02-04 18:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1023.0","...","1025.4","2018-02-05 09:43","1020.8","2018-02-05 15:14","9.4","11.7","2018-02-05 14:12","8.2","2018-02-05 06:53","...","69","60","2018-02-05 14:17","6.5","24","13.5","22","2018-02-05 15:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1020.3","...","1023.3","2018-02-06 00:51","1017.6","2018-02-06 17:57","11.5","15.7","2018-02-06 12:01","9.1","2018-02-06 04:33","...","57","46","2018-02-06 14:50","5.6","22","14.0","32","2018-02-06 01:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1018.1","...","1020.1","2018-02-07 10:05","1016.2","2018-02-07 03:24","12.1","13.7","2018-02-07 11:42","10.2","2018-02-07 03:32","...","78","62","2018-02-07 00:19","2.3","33","9.2","26","2018-02-07 05:32","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1016.3","...","1019.8","2018-02-08 00:12","1013.8","2018-02-08 14:31","13.4","16.6","2018-02-08 13:01","10.7","2018-02-08 06:32","...","84","69","2018-02-08 13:51","2.9","20","8.9","37","2018-02-08 03:08","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1014.9","...","1016.9","2018-02-09 09:11","1013.2","2018-02-09 15:12","15.3","19.7","2018-02-09 11:45","13.4","2018-02-09 05:18","...","90","75","2018-02-09 11:26","2.5","25","9.8","12","2018-02-09 20:19","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1015.8","...","1018.4","2018-02-10 23:45","1013.4","2018-02-10 15:02","15.8","18.0","2018-02-10 13:12","13.5","2018-02-10 23:53","...","93","84","2018-02-10 23:53","4.4","18","16.1","24","2018-02-10 23:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1020.0","...","1023.6","2018-02-11 23:54","1017.5","2018-02-11 02:38","13.9","17.1","2018-02-11 12:31","12.2","2018-02-11 02:28","...","76","65","2018-02-11 14:14","6.6","22","17.4","21","2018-02-11 04:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1023.4","...","1025.4","2018-02-12 08:59","1021.1","2018-02-12 16:11","14.1","18.1","2018-02-12 11:01","11.7","2018-02-12 06:27","...","63","49","2018-02-12 11:13","4.8","24","12.1","12","2018-02-12 14:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1022.1","...","1024.1","2018-02-13 00:54","1019.7","2018-02-13 14:57","15.0","20.2","2018-02-13 13:52","11.3","2018-02-13 06:02","...","70","50","2018-02-13 11:52","2.4","343","7.3","349","2018-02-13 16:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1018.4","...","1021.3","2018-02-14 00:01","1015.4","2018-02-14 17:14","15.9","22.1","2018-02-14 12:17","12.1","2018-02-14 06:51","...","82","54","2018-02-14 17:25","1.6","325","6.3","332","2018-02-14 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1015.3","...","1017.3","2018-02-15 00:04","1012.9","2018-02-15 15:21","19.2","29.3","2018-02-15 10:23","12.8","2018-02-15 01:52","...","73","36","2018-02-15 10:26","1.6","95","8.5","335","2018-02-15 15:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1013.7","...","1015.3","2018-02-16 09:39","1012.2","2018-02-16 15:31","18.8","22.2","2018-02-16 12:26","16.2","2018-02-16 06:35","...","86","72","2018-02-16 12:31","2.6","355","12.9","15","2018-02-16 23:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1015.3","...","1017.9","2018-02-17 23:21","1013.1","2018-02-17 03:36","17.8","20.0","2018-02-17 11:12","15.9","2018-02-17 23:53","...","82","70","2018-02-17 11:12","5.2","18","14.4","27","2018-02-17 13:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1016.9","...","1019.2","2018-02-18 09:11","1014.5","2018-02-18 15:06","18.3","23.2","2018-02-18 10:11","15.7","2018-02-18 00:16","...","84","64","2018-02-18 10:19","2.2","21","7.9","344","2018-02-18 11:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1015.3","...","1018.2","2018-02-19 09:29","1012.4","2018-02-19 14:31","20.8","31.4","2018-02-19 14:55","15.5","2018-02-19 04:11","...","79","34","2018-02-19 14:45","1.1","14","9.0","310","2018-02-19 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1013.9","...","1016.2","2018-02-20 09:52","1011.6","2018-02-20 15:15","18.7","22.2","2018-02-20 11:12","15.8","2018-02-20 06:04","...","88","72","2018-02-20 13:11","3.4","15","10.1","349","2018-02-20 13:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1013.6","...","1015.3","2018-02-21 09:43","1011.2","2018-02-21 15:19","17.3","20.0","2018-02-21 09:52","15.2","2018-02-21 06:25","...","84","72","2018-02-21 10:02","4.5","23","12.8","9","2018-02-21 11:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1016.1","...","1018.9","2018-02-22 21:01","1014.3","2018-02-22 03:25","14.7","18.0","2018-02-22 11:14","12.3","2018-02-22 21:01","...","87","74","2018-02-22 10:54","4.4","27","10.8","40","2018-02-22 15:06","9.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1017.6","...","...","","...","","16.9","...","","...","","...","79","...","","3.8","12","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1018.2","...","1021.3","2018-02-24 09:11","1016.5","2018-02-24 17:11","18.2","24.9","2018-02-24 13:52","16.3","2018-02-24 03:20","...","87","64","2018-02-24 13:47","2.4","5","8.0","3","2018-02-24 08:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1017.0","...","1018.7","2018-02-25 22:14","1015.3","2018-02-25 14:43","17.4","21.8","2018-02-25 10:48","14.9","2018-02-25 20:39","...","87","70","2018-02-25 10:48","3.8","23","11.9","28","2018-02-25 21:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1017.1","...","1018.9","2018-02-26 09:43","1015.1","2018-02-26 15:15","17.2","20.4","2018-02-26 12:21","14.8","2018-02-26 06:22","...","78","70","2018-02-26 14:53","4.3","14","11.2","17","2018-02-26 14:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1016.4","...","1019.1","2018-02-27 10:12","1014.1","2018-02-27 23:51","17.1","21.6","2018-02-27 13:31","13.9","2018-02-27 04:31","...","87","70","2018-02-27 13:31","1.7","8","6.8","1","2018-02-27 13:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1012.9","...","1014.5","2018-02-28 00:13","1011.8","2018-02-28 04:31","19.4","23.6","2018-02-28 11:11","16.2","2018-02-28 00:03","...","88","64","2018-02-28 10:12","1.3","14","6.2","293","2018-02-28 14:13","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.5","...","1013.4","2018-03-01 09:11","1010.0","2018-03-01 15:15","20.0","24.9","2018-03-01 10:55","16.2","2018-03-01 06:21","...","87","62","2018-03-01 10:22","2.5","11","10.5","360","2018-03-01 14:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1011.6","...","1014.0","2018-03-02 09:02","1009.9","2018-03-02 15:26","20.3","24.3","2018-03-02 10:51","18.0","2018-03-02 05:55","...","89","72","2018-03-02 10:55","1.9","11","7.6","360","2018-03-02 12:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1010.6","...","1012.8","2018-03-03 09:55","1008.8","2018-03-03 14:33","22.8","28.4","2018-03-03 14:41","19.0","2018-03-03 02:23","...","85","64","2018-03-03 14:41","1.6","28","6.4","280","2018-03-03 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1011.4","...","1013.1","2018-03-04 10:13","1009.9","2018-03-04 03:41","24.2","27.2","2018-03-04 11:53","21.1","2018-03-04 06:11","...","86","72","2018-03-04 12:21","1.1","21","5.6","147","2018-03-04 22:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1012.1","...","1014.8","2018-03-05 23:02","1010.3","2018-03-05 02:29","24.5","28.5","2018-03-05 12:12","17.1","2018-03-05 23:54","...","86","75","2018-03-05 16:10","2.2","165","13.4","17","2018-03-05 23:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1016.0","...","1018.2","2018-03-06 10:25","1013.8","2018-03-06 01:11","18.3","21.5","2018-03-06 11:01","16.2","2018-03-06 05:03","...","79","65","2018-03-06 11:01","5.5","21","14.0","9","2018-03-06 08:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1015.4","...","1017.5","2018-03-07 01:11","1013.4","2018-03-07 14:42","19.4","24.7","2018-03-07 12:11","17.2","2018-03-07 06:11","...","80","64","2018-03-07 11:59","3.7","9","11.3","2","2018-03-07 17:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1016.6","...","1020.1","2018-03-08 21:58","1013.2","2018-03-08 02:53","14.6","18.4","2018-03-08 03:31","11.5","2018-03-08 22:45","...","83","70","2018-03-08 23:52","5.6","23","16.4","34","2018-03-08 22:45","6.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1019.0","...","1020.7","2018-03-09 23:04","1016.9","2018-03-09 03:02","14.0","17.4","2018-03-09 11:33","12.1","2018-03-09 06:31","...","62","54","2018-03-09 18:01","5.6","24","13.3","23","2018-03-09 00:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1020.0","...","1021.9","2018-03-10 09:28","1018.4","2018-03-10 15:01","16.4","21.7","2018-03-10 12:33","12.2","2018-03-10 05:03","...","63","48","2018-03-10 10:41","3.4","23","9.8","8","2018-03-10 14:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1020.1","...","1022.3","2018-03-11 09:23","1018.9","2018-03-11 16:23","17.3","23.4","2018-03-11 12:51","11.1","2018-03-11 05:01","...","74","42","2018-03-11 11:49","2.0","37","7.5","344","2018-03-11 15:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1018.0","...","1020.4","2018-03-12 09:01","1016.3","2018-03-12 15:17","17.8","23.4","2018-03-12 11:32","12.8","2018-03-12 05:54","...","85","58","2018-03-12 10:46","1.4","20","6.2","343","2018-03-12 12:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1016.3","...","1018.4","2018-03-13 09:02","1014.7","2018-03-13 17:12","19.1","25.1","2018-03-13 12:54","13.7","2018-03-13 06:11","...","80","53","2018-03-13 11:31","1.2","39","5.9","345","2018-03-13 14:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1014.5","...","1016.7","2018-03-14 10:43","1013.2","2018-03-14 15:41","20.7","25.2","2018-03-14 10:31","16.6","2018-03-14 03:31","...","76","56","2018-03-14 15:51","1.2","57","6.8","354","2018-03-14 11:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1013.0","...","1014.5","2018-03-15 20:45","1011.3","2018-03-15 15:44","20.9","26.9","2018-03-15 13:29","17.2","2018-03-15 06:11","...","82","55","2018-03-15 10:48","1.3","105","11.7","323","2018-03-15 16:00","18.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1013.7","...","1016.5","2018-03-16 22:41","1010.6","2018-03-16 02:31","21.6","26.5","2018-03-16 11:13","18.5","2018-03-16 23:14","...","85","67","2018-03-16 11:14","3.1","3","11.0","24","2018-03-16 21:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1016.4","...","1018.2","2018-03-17 10:11","1014.7","2018-03-17 15:25","20.6","24.5","2018-03-17 12:06","17.9","2018-03-17 04:22","...","80","67","2018-03-17 12:06","4.0","17","11.9","6","2018-03-17 15:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1015.2","...","1016.9","2018-03-18 00:02","1013.7","2018-03-18 18:36","20.8","26.2","2018-03-18 10:43","18.1","2018-03-18 02:37","...","86","70","2018-03-18 10:22","1.6","4","6.6","324","2018-03-18 12:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1011.4","...","1014.0","2018-03-19 00:01","1008.2","2018-03-19 14:41","23.2","27.8","2018-03-19 11:21","18.3","2018-03-19 03:38","...","80","56","2018-03-19 13:44","1.8","23","7.6","258","2018-03-19 13:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1010.8","...","1014.1","2018-03-20 23:37","1008.7","2018-03-20 05:31","20.5","23.7","2018-03-20 14:08","16.9","2018-03-20 23:25","...","88","70","2018-03-20 14:11","3.2","16","12.8","331","2018-03-20 09:35","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1014.6","...","1016.6","2018-03-21 11:02","1013.2","2018-03-21 03:03","17.1","20.0","2018-03-21 13:42","13.9","2018-03-21 22:12","...","68","55","2018-03-21 23:55","4.0","16","10.1","349","2018-03-21 14:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1014.8","...","1016.3","2018-03-22 23:42","1013.4","2018-03-22 14:13","16.6","21.6","2018-03-22 13:42","12.8","2018-03-22 23:51","...","57","34","2018-03-22 10:44","3.2","11","9.2","354","2018-03-22 14:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1017.3","...","1018.9","2018-03-23 09:54","1015.6","2018-03-23 03:32","18.5","25.0","2018-03-23 11:13","11.5","2018-03-23 06:02","...","59","28","2018-03-23 10:11","2.2","24","8.6","6","2018-03-23 13:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1018.5","...","1021.3","2018-03-24 10:21","1016.6","2018-03-24 16:04","19.6","26.4","2018-03-24 11:31","12.4","2018-03-24 04:21","...","67","30","2018-03-24 11:01","1.6","86","6.6","20","2018-03-24 15:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1018.2","...","1020.6","2018-03-25 09:48","1017.0","2018-03-25 15:03","21.1","26.9","2018-03-25 14:12","15.7","2018-03-25 06:14","...","71","44","2018-03-25 10:41","1.4","318","5.9","283","2018-03-25 15:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1016.8","...","1019.4","2018-03-26 10:28","1015.1","2018-03-26 15:07","21.1","26.5","2018-03-26 11:35","17.5","2018-03-26 05:02","...","80","63","2018-03-26 09:06","1.8","12","7.7","24","2018-03-26 15:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1014.6","...","1016.7","2018-03-27 09:12","1012.8","2018-03-27 17:22","20.9","24.9","2018-03-27 11:43","17.1","2018-03-27 05:17","...","82","69","2018-03-27 11:18","2.7","6","10.5","13","2018-03-27 11:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1013.1","...","1014.8","2018-03-28 08:31","1011.2","2018-03-28 16:14","21.5","25.7","2018-03-28 13:02","16.8","2018-03-28 05:02","...","83","67","2018-03-28 09:11","2.4","7","8.9","10","2018-03-28 10:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1012.8","...","1014.7","2018-03-29 09:41","1011.8","2018-03-29 17:32","22.5","26.8","2018-03-29 15:01","18.1","2018-03-29 04:38","...","83","59","2018-03-29 14:42","1.3","3","5.7","349","2018-03-29 16:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1012.7","...","1015.1","2018-03-30 09:46","1011.2","2018-03-30 17:43","23.5","28.5","2018-03-30 15:03","19.0","2018-03-30 05:24","...","76","42","2018-03-30 10:56","2.3","92","11.9","18","2018-03-30 17:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1012.1","...","1014.5","2018-03-31 10:03","1010.3","2018-03-31 15:44","23.2","28.0","2018-03-31 13:03","18.6","2018-03-31 02:11","...","76","53","2018-03-31 11:22","2.2","355","12.0","336","2018-03-31 14:40","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.0","...","1014.1","2018-04-01 10:34","1010.4","2018-04-01 04:15","23.9","28.0","2018-04-01 13:32","21.4","2018-04-01 05:42","...","80","63","2018-04-01 12:31","1.6","2","6.7","334","2018-04-01 14:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1012.5","...","1014.1","2018-04-02 10:54","1011.2","2018-04-02 03:14","23.8","27.4","2018-04-02 13:11","21.4","2018-04-02 04:32","...","81","66","2018-04-02 14:36","1.3","219","5.9","286","2018-04-02 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1013.2","...","1015.1","2018-04-03 10:31","1011.5","2018-04-03 03:51","23.9","27.9","2018-04-03 10:41","20.4","2018-04-03 04:01","...","78","54","2018-04-03 10:14","1.1","76","5.3","297","2018-04-03 13:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1012.3","...","1014.5","2018-04-04 10:31","1010.9","2018-04-04 15:41","24.5","29.2","2018-04-04 12:05","19.7","2018-04-04 05:21","...","76","54","2018-04-04 14:33","1.3","1","4.6","324","2018-04-04 14:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1011.3","...","1012.9","2018-04-05 09:21","1009.7","2018-04-05 16:13","24.8","28.7","2018-04-05 11:53","20.8","2018-04-05 05:53","...","76","63","2018-04-05 12:36","1.5","356","6.1","352","2018-04-05 14:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1013.1","...","1018.4","2018-04-06 22:41","1009.7","2018-04-06 02:51","22.4","29.6","2018-04-06 11:41","16.3","2018-04-06 22:41","...","72","50","2018-04-06 21:26","4.5","24","18.3","26","2018-04-06 18:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1019.7","...","1021.6","2018-04-07 21:27","1016.7","2018-04-07 01:31","16.9","18.0","2018-04-07 04:25","15.6","2018-04-07 22:11","...","51","27","2018-04-07 23:59","4.0","23","10.3","35","2018-04-07 00:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1018.7","...","1020.6","2018-04-08 00:01","1017.6","2018-04-08 04:51","19.4","25.2","2018-04-08 14:56","12.8","2018-04-08 05:42","...","52","26","2018-04-08 00:44","1.5","24","7.4","276","2018-04-08 13:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1017.3","...","1019.2","2018-04-09 08:43","1015.4","2018-04-09 18:05","20.0","27.2","2018-04-09 12:13","14.5","2018-04-09 05:01","...","74","38","2018-04-09 12:03","1.0","89","5.2","288","2018-04-09 12:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1014.5","...","1016.7","2018-04-10 08:31","1012.5","2018-04-10 15:11","22.9","28.7","2018-04-10 14:51","15.8","2018-04-10 05:43","...","66","35","2018-04-10 11:11","0.9","63","4.9","303","2018-04-10 11:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1011.4","...","...","","...","","24.6","...","","...","","...","79","...","","1.0","286","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1010.9","...","1012.4","2018-04-12 21:41","1009.6","2018-04-12 15:35","26.6","30.9","2018-04-12 14:26","23.6","2018-04-12 20:51","...","82","64","2018-04-12 14:21","1.6","79","7.9","224","2018-04-12 08:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1011.8","...","1013.7","2018-04-13 09:32","1010.0","2018-04-13 15:34","26.7","30.8","2018-04-13 13:13","22.7","2018-04-13 05:06","...","79","62","2018-04-13 09:21","1.4","41","6.3","249","2018-04-13 11:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1010.5","...","1012.2","2018-04-14 08:21","1008.7","2018-04-14 15:01","27.4","30.5","2018-04-14 10:41","25.8","2018-04-14 02:32","...","83","65","2018-04-14 10:41","2.7","238","10.8","227","2018-04-14 12:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1011.4","...","1014.3","2018-04-15 19:43","1009.6","2018-04-15 02:15","22.2","26.4","2018-04-15 01:22","17.2","2018-04-15 20:43","...","79","65","2018-04-15 13:33","4.8","18","14.3","17","2018-04-15 08:15","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1013.6","...","1016.0","2018-04-16 23:04","1011.9","2018-04-16 14:26","20.5","25.4","2018-04-16 12:23","16.9","2018-04-16 03:28","...","73","57","2018-04-16 12:31","3.5","14","9.0","353","2018-04-16 14:30","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1015.4","...","1017.5","2018-04-17 10:21","1013.5","2018-04-17 16:32","19.2","23.9","2018-04-17 14:21","16.6","2018-04-17 01:36","...","80","64","2018-04-17 14:51","3.6","18","8.9","33","2018-04-17 13:23","6.5","...","...","","...","","...","...","...","...","...","...","","..."
"18","1014.1","...","1016.2","2018-04-18 09:32","1012.8","2018-04-18 14:32","21.6","27.0","2018-04-18 13:51","17.2","2018-04-18 04:25","...","70","57","2018-04-18 11:42","2.4","3","8.0","17","2018-04-18 07:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1013.5","...","1015.6","2018-04-19 10:51","1012.4","2018-04-19 04:42","23.8","28.3","2018-04-19 12:31","19.4","2018-04-19 05:21","...","78","57","2018-04-19 12:31","1.1","46","5.4","350","2018-04-19 11:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1013.4","...","1015.0","2018-04-20 11:41","1011.9","2018-04-20 16:44","24.5","30.1","2018-04-20 12:11","20.7","2018-04-20 05:51","...","75","39","2018-04-20 09:57","1.2","320","5.5","302","2018-04-20 12:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1012.7","...","1014.1","2018-04-21 09:22","1011.3","2018-04-21 16:02","24.7","29.0","2018-04-21 11:54","21.3","2018-04-21 05:41","...","80","62","2018-04-21 08:11","1.4","1","5.8","345","2018-04-21 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1010.9","...","1012.6","2018-04-22 00:01","1009.3","2018-04-22 16:35","25.8","31.3","2018-04-22 12:15","21.8","2018-04-22 03:31","...","81","57","2018-04-22 12:15","1.1","1","5.6","346","2018-04-22 14:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1008.4","...","1010.0","2018-04-23 00:01","1006.5","2018-04-23 15:31","27.1","32.0","2018-04-23 11:42","22.6","2018-04-23 02:23","...","75","59","2018-04-23 10:51","1.6","66","7.7","230","2018-04-23 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1008.6","...","1010.0","2018-04-24 21:21","1007.4","2018-04-24 15:44","25.8","29.3","2018-04-24 13:23","22.4","2018-04-24 23:54","...","83","72","2018-04-24 13:23","2.3","19","8.3","27","2018-04-24 23:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1010.6","...","1012.2","2018-04-25 09:41","1009.1","2018-04-25 02:33","22.8","27.7","2018-04-25 13:35","20.1","2018-04-25 05:12","...","70","56","2018-04-25 13:55","3.8","18","11.2","20","2018-04-25 04:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1012.0","...","1014.0","2018-04-26 21:11","1009.9","2018-04-26 03:06","23.7","29.4","2018-04-26 12:21","19.4","2018-04-26 05:32","...","69","51","2018-04-26 11:34","2.2","10","7.2","15","2018-04-26 08:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1013.9","...","1015.7","2018-04-27 10:31","1011.8","2018-04-27 03:08","24.7","29.4","2018-04-27 10:44","20.8","2018-04-27 05:03","...","79","62","2018-04-27 10:02","1.9","17","7.2","352","2018-04-27 14:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1013.6","...","1015.4","2018-04-28 09:25","1011.6","2018-04-28 16:11","25.1","29.1","2018-04-28 14:41","22.4","2018-04-28 03:34","...","79","63","2018-04-28 14:34","1.3","3","4.4","342","2018-04-28 17:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1012.4","...","1014.1","2018-04-29 08:11","1010.6","2018-04-29 16:01","26.0","30.4","2018-04-29 12:11","22.6","2018-04-29 03:42","...","81","61","2018-04-29 16:14","1.1","314","5.6","297","2018-04-29 12:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1012.6","...","1014.8","2018-04-30 09:51","1011.2","2018-04-30 03:41","26.5","31.7","2018-04-30 12:14","23.1","2018-04-30 02:41","...","78","53","2018-04-30 12:17","1.0","287","5.6","344","2018-04-30 12:05","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.1","...","1014.1","2018-05-01 08:27","1010.7","2018-05-01 16:41","27.0","31.0","2018-05-01 12:42","24.0","2018-05-01 04:47","...","82","64","2018-05-01 12:42","1.7","186","7.4","280","2018-05-01 14:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1011.6","...","1013.4","2018-05-02 07:25","1010.0","2018-05-02 17:01","27.5","30.9","2018-05-02 14:41","25.0","2018-05-02 05:11","...","81","64","2018-05-02 12:58","2.3","145","8.4","223","2018-05-02 10:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1013.3","...","1015.3","2018-05-03 22:11","1011.9","2018-05-03 02:22","25.2","28.9","2018-05-03 09:52","21.9","2018-05-03 23:21","...","74","55","2018-05-03 16:08","3.7","16","15.1","28","2018-05-03 11:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
